Id_pollution;Annee;Mois;Qualite;Nombre;Niveau de pollution
167;2021;aout;Degradee;0.0;4
168;2021;aout;Degradee;63.0;4
169;2021;aout;Degradee;0.0;4
170;2021;aout;Degradee;13.0;4
171;2021;aout;Degradee;14.0;4
172;2021;aout;Degradee;5.0;4
173;2021;aout;Degradee;0.0;4
174;2021;aout;Degradee;60.0;4
175;2021;aout;Degradee;1.0;4
176;2021;aout;Degradee;0.0;4
177;2021;aout;Degradee;0.0;4
178;2021;aout;Degradee;1.0;4
179;2021;aout;Degradee;0.0;4
180;2021;aout;Degradee;0.0;4
181;2021;aout;Degradee;22.0;4
182;2021;aout;Degradee;1.0;4
183;2021;aout;Degradee;0.0;4
184;2021;aout;Degradee;63.0;4
185;2021;aout;Degradee;0.0;4
186;2021;aout;Degradee;13.0;4
187;2021;aout;Degradee;14.0;4
188;2021;aout;Degradee;5.0;4
189;2021;aout;Degradee;0.0;4
190;2021;aout;Degradee;60.0;4
191;2021;aout;Degradee;1.0;4
192;2021;aout;Degradee;0.0;4
193;2021;aout;Degradee;5.0;4
194;2021;aout;Degradee;60.0;4
195;2021;aout;Degradee;1.0;4
196;2021;aout;Degradee;0.0;4
197;2021;aout;Degradee;0.0;4
198;2021;aout;Degradee;22.0;4
199;2021;aout;Degradee;1.0;4
200;2021;aout;Degradee;0.0;4
201;2021;aout;Degradee;0.0;4
202;2021;aout;Degradee;0.0;4
203;2021;aout;Degradee;13.0;4
204;2021;aout;Degradee;14.0;4
205;2021;aout;Degradee;21.0;4
206;2021;aout;Degradee;0.0;4
207;2021;aout;Degradee;60.0;4
208;2021;aout;Degradee;1.0;4
209;2021;aout;Degradee;5.0;4
210;2021;aout;Degradee;60.0;4
211;2021;aout;Degradee;1.0;4
212;2021;aout;Degradee;0.0;4
213;2021;aout;Degradee;0.0;4
214;2021;aout;Degradee;22.0;4
215;2021;aout;Degradee;1.0;4
216;2021;aout;Degradee;0.0;4
217;2021;aout;Degradee;0.0;4
218;2021;aout;Degradee;0.0;4
219;2021;aout;Degradee;13.0;4
220;2021;aout;Degradee;14.0;4
221;2021;aout;Degradee;21.0;4
222;2021;aout;Degradee;0.0;4
223;2021;aout;Degradee;60.0;4
224;2021;aout;Degradee;1.0;4
225;2021;aout;Degradee;5.0;4
226;2021;aout;Degradee;60.0;4
227;2021;aout;Degradee;1.0;4
228;2021;aout;Degradee;0.0;4
229;2021;aout;Degradee;0.0;4
230;2021;aout;Degradee;22.0;4
231;2021;aout;Degradee;1.0;4
232;2021;aout;Degradee;0.0;4
233;2021;aout;Degradee;0.0;4
234;2021;aout;Degradee;0.0;4
235;2021;aout;Degradee;13.0;4
236;2021;aout;Degradee;14.0;4
237;2021;aout;Degradee;21.0;4
238;2021;aout;Degradee;0.0;4
239;2021;aout;Degradee;60.0;4
240;2021;aout;Degradee;1.0;4
241;2021;aout;Degradee;5.0;4
242;2021;aout;Mauvaise;60.0;3
243;2021;aout;Mauvaise;1.0;3
244;2021;aout;Mauvaise;0.0;3
245;2021;aout;Mauvaise;0.0;3
246;2021;aout;Mauvaise;22.0;3
247;2021;aout;Mauvaise;1.0;3
248;2021;aout;Mauvaise;0.0;3
249;2021;aout;Mauvaise;0.0;3
250;2021;aout;Mauvaise;0.0;3
251;2021;aout;Mauvaise;13.0;3
252;2021;aout;Mauvaise;14.0;3
253;2021;aout;Mauvaise;21.0;3
254;2021;aout;Mauvaise;0.0;3
255;2021;aout;Mauvaise;60.0;3
256;2021;aout;Mauvaise;1.0;3
257;2021;aout;Mauvaise;0.0;3
258;2021;aout;Mauvaise;0.0;3
259;2021;aout;Mauvaise;60.0;3
260;2021;aout;Mauvaise;1.0;3
261;2021;aout;Mauvaise;0.0;3
262;2021;aout;Mauvaise;0.0;3
263;2021;aout;Mauvaise;22.0;3
264;2021;aout;Mauvaise;1.0;3
265;2021;aout;Mauvaise;0.0;3
266;2021;aout;Mauvaise;22.0;3
267;2021;aout;Mauvaise;0.0;3
268;2021;aout;Mauvaise;13.0;3
269;2021;aout;Mauvaise;4.0;3
270;2021;aout;Mauvaise;21.0;3
271;2021;aout;Mauvaise;0.0;3
272;2021;aout;Mauvaise;60.0;3
273;2021;aout;Mauvaise;0.0;3
274;2021;aout;Mauvaise;0.0;3
275;2021;aout;Mauvaise;60.0;3
276;2021;aout;Mauvaise;1.0;3
277;2021;aout;Mauvaise;0.0;3
278;2021;aout;Mauvaise;0.0;3
279;2021;aout;Mauvaise;22.0;3
280;2021;aout;Mauvaise;1.0;3
281;2021;aout;Mauvaise;0.0;3
282;2021;aout;Mauvaise;22.0;3
283;2021;aout;Mauvaise;0.0;3
284;2021;aout;Mauvaise;13.0;3
285;2021;aout;Mauvaise;4.0;3
286;2021;aout;Mauvaise;21.0;3
287;2021;aout;Mauvaise;0.0;3
288;2021;aout;Mauvaise;60.0;3
289;2021;aout;Mauvaise;0.0;3
290;2021;aout;Mauvaise;0.0;3
291;2021;aout;Mauvaise;60.0;3
292;2021;aout;Mauvaise;1.0;3
293;2021;aout;Mauvaise;0.0;3
294;2021;aout;Mauvaise;0.0;3
295;2021;aout;Mauvaise;22.0;3
296;2021;aout;Mauvaise;1.0;3
297;2021;aout;Mauvaise;0.0;3
298;2021;aout;Mauvaise;22.0;3
299;2021;aout;Mauvaise;0.0;3
300;2021;aout;Mauvaise;13.0;3
301;2021;aout;Mauvaise;4.0;3
302;2021;aout;Mauvaise;21.0;3
303;2021;aout;Mauvaise;0.0;3
304;2021;aout;Mauvaise;60.0;3
305;2021;aout;Mauvaise;0.0;3
306;2021;aout;Mauvaise;0.0;3
307;2021;aout;Mauvaise;60.0;3
308;2021;aout;Mauvaise;1.0;3
309;2021;aout;Mauvaise;0.0;3
310;2021;aout;Mauvaise;0.0;3
311;2021;aout;Mauvaise;22.0;3
312;2021;aout;Mauvaise;1.0;3
313;2021;aout;Mauvaise;0.0;3
314;2021;aout;Mauvaise;22.0;3
315;2021;aout;Mauvaise;0.0;3
316;2021;aout;Mauvaise;13.0;3
317;2021;aout;Mauvaise;4.0;3
318;2021;aout;Mauvaise;21.0;3
319;2021;aout;Mauvaise;0.0;3
320;2021;aout;Mauvaise;60.0;3
321;2021;aout;Mauvaise;0.0;3
322;2021;aout;Mauvaise;21.0;3
323;2021;aout;Mauvaise;0.0;3
324;2021;aout;Mauvaise;60.0;3
325;2021;aout;Mauvaise;66.0;3
326;2021;aout;Mauvaise;0.0;3
327;2021;aout;Mauvaise;0.0;3
328;2021;aout;Mauvaise;22.0;3
329;2021;aout;Mauvaise;63.0;3
330;2021;aout;Mauvaise;0.0;3
331;2021;aout;Mauvaise;22.0;3
332;2021;aout;Mauvaise;0.0;3
333;2021;aout;Mauvaise;65.0;3
334;2021;aout;Mauvaise;4.0;3
335;2021;aout;Mauvaise;21.0;3
336;2021;aout;Mauvaise;0.0;3
337;2021;aout;Mauvaise;0.0;3
338;2021;aout;Mauvaise;21.0;3
339;2021;aout;Mauvaise;0.0;3
340;2021;aout;Mauvaise;60.0;3
341;2021;aout;Mauvaise;66.0;3
342;2021;aout;Mauvaise;0.0;3
343;2021;aout;Mauvaise;0.0;3
344;2021;aout;Mauvaise;22.0;3
345;2021;aout;Mauvaise;63.0;3
346;2021;aout;Mauvaise;0.0;3
347;2021;aout;Mauvaise;22.0;3
348;2021;aout;Mauvaise;0.0;3
349;2021;aout;Mauvaise;65.0;3
350;2021;aout;Mauvaise;4.0;3
351;2021;aout;Mauvaise;21.0;3
352;2021;aout;Mauvaise;0.0;3
353;2021;aout;Mauvaise;0.0;3
354;2021;aout;Mauvaise;21.0;3
355;2021;aout;Mauvaise;0.0;3
356;2021;aout;Mauvaise;60.0;3
357;2021;aout;Mauvaise;66.0;3
358;2021;aout;Mauvaise;0.0;3
359;2021;aout;Mauvaise;0.0;3
360;2021;aout;Mauvaise;22.0;3
361;2021;aout;Mauvaise;63.0;3
362;2021;aout;Mauvaise;0.0;3
363;2021;aout;Mauvaise;22.0;3
364;2021;aout;Mauvaise;0.0;3
365;2021;aout;Mauvaise;65.0;3
366;2021;aout;Mauvaise;4.0;3
367;2021;aout;Mauvaise;21.0;3
368;2021;aout;Mauvaise;0.0;3
369;2021;aout;Mauvaise;0.0;3
370;2021;aout;Mauvaise;21.0;3
371;2021;aout;Mauvaise;0.0;3
372;2021;aout;Mauvaise;60.0;3
373;2021;aout;Mauvaise;66.0;3
374;2021;aout;Mauvaise;0.0;3
375;2021;aout;Mauvaise;0.0;3
376;2021;aout;Mauvaise;22.0;3
377;2021;aout;Mauvaise;63.0;3
378;2021;aout;Mauvaise;0.0;3
379;2021;aout;Mauvaise;22.0;3
380;2021;aout;Mauvaise;0.0;3
381;2021;aout;Mauvaise;65.0;3
382;2021;aout;Mauvaise;4.0;3
383;2021;aout;Mauvaise;21.0;3
384;2021;aout;Mauvaise;0.0;3
385;2021;aout;Mauvaise;1.0;3
386;2021;aout;Mauvaise;4.0;3
387;2021;aout;Mauvaise;21.0;3
388;2021;aout;Mauvaise;0.0;3
389;2021;aout;Mauvaise;1.0;3
390;2021;aout;Mauvaise;66.0;3
391;2021;aout;Mauvaise;0.0;3
392;2021;aout;Mauvaise;0.0;3
393;2021;aout;Mauvaise;0.0;3
394;2021;aout;Mauvaise;3.0;3
395;2021;aout;Mauvaise;0.0;3
396;2021;aout;Mauvaise;22.0;3
397;2021;aout;Mauvaise;7.0;3
398;2021;aout;Mauvaise;65.0;3
399;2021;aout;Mauvaise;4.0;3
400;2021;aout;Mauvaise;21.0;3
401;2021;aout;Mauvaise;1.0;3
402;2021;aout;Mauvaise;4.0;3
403;2021;aout;Mauvaise;21.0;3
404;2021;aout;Mauvaise;0.0;3
405;2021;aout;Mauvaise;1.0;3
406;2021;aout;Mauvaise;66.0;3
407;2021;aout;Mauvaise;0.0;3
408;2021;aout;Mauvaise;0.0;3
409;2021;aout;Mauvaise;0.0;3
410;2021;aout;Mauvaise;3.0;3
411;2021;aout;Mauvaise;0.0;3
412;2021;aout;Mauvaise;22.0;3
413;2021;aout;Mauvaise;7.0;3
414;2021;aout;Mauvaise;65.0;3
415;2021;aout;Mauvaise;4.0;3
416;2021;aout;Mauvaise;21.0;3
417;2021;aout;Mauvaise;1.0;3
418;2021;aout;Mauvaise;4.0;3
419;2021;aout;Mauvaise;21.0;3
420;2021;aout;Extremement mauvaise;0.0;5
421;2021;aout;Extremement mauvaise;1.0;5
422;2021;aout;Extremement mauvaise;66.0;5
423;2021;aout;Extremement mauvaise;0.0;5
424;2021;aout;Extremement mauvaise;0.0;5
425;2021;aout;Extremement mauvaise;0.0;5
426;2021;aout;Extremement mauvaise;3.0;5
427;2021;aout;Extremement mauvaise;0.0;5
428;2021;aout;Extremement mauvaise;22.0;5
429;2021;aout;Extremement mauvaise;7.0;5
430;2021;aout;Extremement mauvaise;65.0;5
431;2021;aout;Extremement mauvaise;4.0;5
432;2021;aout;Extremement mauvaise;21.0;5
433;2021;aout;Extremement mauvaise;1.0;5
434;2021;aout;Extremement mauvaise;4.0;5
435;2021;aout;Extremement mauvaise;21.0;5
436;2021;aout;Extremement mauvaise;0.0;5
437;2021;aout;Extremement mauvaise;1.0;5
438;2021;aout;Extremement mauvaise;66.0;5
439;2021;aout;Extremement mauvaise;0.0;5
440;2021;aout;Extremement mauvaise;0.0;5
441;2021;aout;Extremement mauvaise;0.0;5
442;2021;aout;Extremement mauvaise;3.0;5
443;2021;aout;Extremement mauvaise;0.0;5
444;2021;aout;Extremement mauvaise;22.0;5
445;2021;aout;Extremement mauvaise;7.0;5
446;2021;aout;Extremement mauvaise;65.0;5
447;2021;aout;Extremement mauvaise;4.0;5
448;2021;aout;Extremement mauvaise;21.0;5
449;2021;aout;Extremement mauvaise;60.0;5
450;2021;aout;Extremement mauvaise;65.0;5
451;2021;aout;Extremement mauvaise;4.0;5
452;2021;aout;Extremement mauvaise;21.0;5
453;2021;aout;Extremement mauvaise;1.0;5
454;2021;aout;Extremement mauvaise;1.0;5
455;2021;aout;Extremement mauvaise;66.0;5
456;2021;aout;Extremement mauvaise;0.0;5
457;2021;aout;Extremement mauvaise;1.0;5
458;2021;aout;Extremement mauvaise;0.0;5
459;2021;aout;Extremement mauvaise;3.0;5
460;2021;aout;Extremement mauvaise;0.0;5
461;2021;aout;Extremement mauvaise;14.0;5
462;2021;aout;Extremement mauvaise;7.0;5
463;2021;aout;Extremement mauvaise;65.0;5
464;2021;aout;Extremement mauvaise;4.0;5
465;2021;aout;Extremement mauvaise;60.0;5
466;2021;aout;Extremement mauvaise;65.0;5
467;2021;aout;Extremement mauvaise;4.0;5
468;2021;aout;Extremement mauvaise;21.0;5
469;2021;aout;Extremement mauvaise;1.0;5
470;2021;aout;Extremement mauvaise;1.0;5
471;2021;aout;Extremement mauvaise;66.0;5
472;2021;aout;Extremement mauvaise;0.0;5
473;2021;aout;Extremement mauvaise;1.0;5
474;2021;aout;Extremement mauvaise;0.0;5
475;2021;aout;Extremement mauvaise;3.0;5
476;2021;aout;Extremement mauvaise;0.0;5
477;2021;aout;Extremement mauvaise;14.0;5
478;2021;aout;Extremement mauvaise;7.0;5
479;2021;aout;Extremement mauvaise;65.0;5
480;2021;aout;Extremement mauvaise;4.0;5
481;2021;aout;Extremement mauvaise;60.0;5
482;2021;aout;Extremement mauvaise;65.0;5
483;2021;aout;Extremement mauvaise;4.0;5
484;2021;aout;Extremement mauvaise;21.0;5
485;2021;aout;Extremement mauvaise;1.0;5
486;2021;aout;Extremement mauvaise;1.0;5
487;2021;aout;Extremement mauvaise;66.0;5
488;2021;aout;Extremement mauvaise;0.0;5
489;2021;aout;Extremement mauvaise;1.0;5
490;2021;aout;Extremement mauvaise;0.0;5
491;2021;aout;Extremement mauvaise;3.0;5
492;2021;aout;Extremement mauvaise;0.0;5
493;2021;aout;Extremement mauvaise;14.0;5
494;2021;aout;Extremement mauvaise;7.0;5
495;2021;aout;Extremement mauvaise;65.0;5
496;2021;aout;Extremement mauvaise;4.0;5
497;2021;aout;Extremement mauvaise;60.0;5
498;2021;aout;Extremement mauvaise;65.0;5
499;2021;aout;Extremement mauvaise;4.0;5
500;2021;aout;Extremement mauvaise;21.0;5
501;2021;aout;Extremement mauvaise;1.0;5
502;2021;aout;Extremement mauvaise;1.0;5
503;2021;aout;Extremement mauvaise;66.0;5
504;2021;aout;Extremement mauvaise;0.0;5
505;2021;aout;Extremement mauvaise;1.0;5
506;2021;aout;Extremement mauvaise;0.0;5
507;2021;aout;Extremement mauvaise;3.0;5
508;2021;aout;Extremement mauvaise;0.0;5
509;2021;aout;Extremement mauvaise;14.0;5
510;2021;aout;Extremement mauvaise;7.0;5
511;2021;aout;Extremement mauvaise;65.0;5
512;2021;aout;Extremement mauvaise;4.0;5
513;2021;aout;Extremement mauvaise;0.0;5
514;2021;aout;Extremement mauvaise;7.0;5
515;2021;aout;Extremement mauvaise;65.0;5
516;2021;aout;Extremement mauvaise;4.0;5
517;2021;aout;Extremement mauvaise;5.0;5
518;2021;aout;Extremement mauvaise;1.0;5
519;2021;aout;Extremement mauvaise;1.0;5
520;2021;aout;Extremement mauvaise;66.0;5
521;2021;aout;Extremement mauvaise;22.0;5
522;2021;aout;Extremement mauvaise;78.0;5
523;2021;aout;Extremement mauvaise;0.0;5
524;2021;aout;Extremement mauvaise;3.0;5
525;2021;aout;Extremement mauvaise;0.0;5
526;2021;aout;Extremement mauvaise;14.0;5
527;2021;aout;Extremement mauvaise;7.0;5
528;2021;aout;Extremement mauvaise;65.0;5
529;2021;aout;Extremement mauvaise;0.0;5
530;2021;aout;Extremement mauvaise;7.0;5
531;2021;aout;Extremement mauvaise;65.0;5
532;2021;aout;Extremement mauvaise;4.0;5
533;2021;aout;Extremement mauvaise;5.0;5
534;2021;aout;Extremement mauvaise;1.0;5
535;2021;aout;Extremement mauvaise;1.0;5
536;2021;aout;Extremement mauvaise;66.0;5
537;2021;aout;Extremement mauvaise;22.0;5
538;2021;aout;Extremement mauvaise;78.0;5
539;2021;aout;Extremement mauvaise;0.0;5
540;2021;aout;Extremement mauvaise;3.0;5
541;2021;aout;Extremement mauvaise;0.0;5
542;2021;aout;Extremement mauvaise;14.0;5
543;2021;aout;Extremement mauvaise;7.0;5
544;2021;aout;Extremement mauvaise;65.0;5
545;2021;aout;Extremement mauvaise;0.0;5
546;2021;aout;Extremement mauvaise;7.0;5
547;2021;aout;Extremement mauvaise;65.0;5
