Annee;Num_Acc;Mois;Lieu;catr;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
2020;2,02E+11;Avril;Paris;3;0;N/A;2;2;2;1;28;350;1;;-1;1;0;1;70
2020;2,02E+11;Avril;Paris;2;-1;N/A;3;4;0;2;6;600;2;;-1;2;0;3;70
2020;2,02E+11;Avril;Paris;2;-1;N/A;2;2;0;1;26;870;2;;7;1;0;1;80
2020;2,02E+11;Avril;Paris;3;-1;N/A;2;2;0;1;0;50;1;;-1;1;0;1;50
2020;2,02E+11;Avril;Paris;1;-1;N/A;3;5;0;1;314;250;1;;-1;1;0;1;130
2020;2,02E+11;Avril;Paris;3;0;N/A;2;2;0;1;-1;-1;3;;-1;1;0;4;50
2020;2,02E+11;Avril;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;3;50
2020;2,02E+11;Avril;Paris;3;-1;N/A;2;1;0;2;22;600;1;;7;1;0;1;80
2020;2,02E+11;Avril;Paris;3;-1;N/A;2;2;0;2;21;500;2;;4;1;0;8;80
2020;2,02E+11;Avril;Paris;3;0;N/A;2;2;0;1;0;330;1;;4;1;0;3;80
2020;2,02E+11;Decembre;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;4;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Decembre;Paris;4;0;N/A;-1;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;3;0;N/A;-1;2;0;1;0;0;1;;-1;1;0;8;50
2020;2,02E+11;Decembre;Paris;3;0;N/A;1;2;0;1;0;0;1;;-1;1;5;1;50
2020;2,02E+11;Decembre;Paris;3;0;B;2;2;0;1;0;0;3;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;4;0;N/A;1;1;0;2;0;0;3;;-1;1;0;1;30
2020;2,02E+11;Decembre;Paris;4;0;N/A;1;2;1;2;0;0;2;;-1;1;0;1;30
2020;2,02E+11;Decembre;Paris;3;0;N/A;1;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;1;8;200;1;;-1;1;0;3;80
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;1;27;50;1;;-1;1;0;1;80
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;1;17;200;1;;-1;1;0;1;80
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;1;83;200;1;;-1;1;0;1;80
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;1;35;500;1;;-1;2;0;1;80
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;1;13;200;1;;-1;1;0;1;80
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;2;-1;-1;3;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;2;0;1;5;278;1;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;3;-1;N/A;2;1;0;1;-1;-1;2;;-1;1;0;1;50
2020;2,02E+11;Decembre;Paris;3;0;N/A;2;2;1;1;131;200;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;-1;0;0;2;0;0;1;;-1;2;0;4;10
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;3;1;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;1;0;1;0;0;1;;-1;1;0;4;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;1;1;0;0;1;;-1;1;-1;5;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;0;1;0;1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;1;1;0;0;1;;-1;1;0;5;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;4;0;1;0;1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;1;2;0;1;1;;-1;2;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;4;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;0;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;2;279;0;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;2;277;0;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;2;0;1;26;799;1;;-1;1;0;1;110
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;3;6;0;1;4;849;1;;-1;1;0;1;70
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;-1;4;0;1;242;300;1;;-1;1;0;1;110
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;4;0;2;9;350;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;2;0;1;5;400;1;;-1;1;0;1;70
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;-1;2;0;3;6;790;3;;-1;1;9;1;70
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;-1;2;0;1;19;200;1;;-1;2;0;1;110
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;2;0;1;13;899;1;;-1;2;0;1;110
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;6;0;1;2;190;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;6;0;1;7;699;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;10;0;1;7;800;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;8;0;3;18;299;2;;-1;2;9;1;70
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;7;0;1;24;200;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;4;0;2;0;425;2;;-1;2;0;1;70
2020;2,02E+11;Fevrier ;Paris;1;0;EXT;3;3;0;1;46;0;1;;-1;2;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;-1;4;0;1;9;800;1;;-1;1;1;1;90
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;3;3;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;3;1;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;3;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;1;0;0;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;3;1;1;0;1;2;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;-1;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;3;2;0;1;-1;-1;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;4;1;1;0;250;1;;-1;2;0;1;50
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;-1;1;0;1;0;0;2;;-1;2;0;8;50
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;3;4;0;1;0;0;1;;-1;1;2;1;90
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;0;0;1;;-1;2;0;8;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;1;1;0;1;0;0;3;;-1;2;0;3;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;4;5;0;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;0;2;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;3;300;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;2805;0;1;;-1;1;0;3;80
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;2;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;1;3;3;1;11;1000;1;;-1;2;2;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;3;1;1;2;480;1;;-1;3;5;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;2;0;0;1;;-1;2;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;-1;1;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;7;0;N/A;2;2;0;1;57;100;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;1;1;0;2;0;0;1;;-1;1;1;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;1;670;1;;-1;1;9;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;2;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;3;615;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;3;0;0;1;;-1;1;0;3;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;3;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;3;4;0;1;63;700;1;;-1;2;0;3;90
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;4;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;1;0;0;2;;-1;1;0;8;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;2;-1;-1;1;;-1;2;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;30;1100;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;2;0;0;1;;-1;2;0;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;1;2;0;0;2;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;4;0;1;0;0;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;0;0;1;4;0;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;4;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;0;0;1;0;0;2;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;D;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;1;-1;N/A;3;4;0;1;48;800;1;;-1;1;0;1;130
2020;2,02E+11;Fevrier ;Paris;3;-1;N/A;2;2;0;2;7;900;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;37;125;1;0;6,2;1;0;1;70
2020;2,02E+11;Fevrier ;Paris;3;-1;N/A;2;2;0;1;63;430;1;;-1;2;5;1;30
2020;2,02E+11;Fevrier ;Paris;3;0;D;1;1;0;1;6;0;3;;-1;2;0;1;80
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;3;0;1;120;300;1;;-1;2;0;1;130
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;1;3;500;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;3;3;0;1;6;199;2;;-1;2;0;1;70
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;3;2;0;1;43;889;3;;-1;2;3;1;50
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;1;3;4;55;0;3;;-1;2;2;2;50
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;-1;4;0;1;48;139;1;;-1;2;0;1;110
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;2;0;800;2;;-1;2;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;2;0;1;6;900;3;;-1;2;0;1;90
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;1;222;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;0;2;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;0;1;1;0;3;;-1;1;5;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;1;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;3;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;-1;0;3;2;0;0;1;;-1;1;6;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;4;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;4;0;1;0;0;1;;-1;1;8;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;4;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;1;1;0;0;1;;-1;1;-1;5;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;3;2;3;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;4;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;4;0;1;1;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;0;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;1;776;4;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;D;2;2;0;1;-1;-1;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;2;0;2;43;100;1;;-1;2;0;1;130
2020;2,02E+11;Fevrier ;Paris;4;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;3;3;E;2;2;0;1;53;750;1;;-1;2;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;3;2;0;1;30;614;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;1;0;1;;-1;2;0;3;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;57;760;3;;-1;2;0;1;90
2020;2,02E+11;Fevrier ;Paris;3;-1;N/A;2;3;0;2;22;925;1;;-1;1;0;8;90
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;2;49;0;1;;-1;2;0;1;80
2020;2,02E+11;Fevrier ;Paris;4;-1;N/A;2;2;0;1;-1;-1;1;;-1;2;0;4;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;15;600;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;30;500;3;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;4;13;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;3;-1;N/A;2;2;0;1;48;250;1;;-1;1;0;3;90
2020;2,02E+11;Fevrier ;Paris;2;-1;N/A;2;2;0;4;80;150;3;;-1;1;0;3;80
2020;2,02E+11;Fevrier ;Paris;2;-1;N/A;2;2;0;1;6;370;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;D;2;2;0;1;-1;-1;1;;-1;1;0;5;80
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;3;4;0;1;114;667;1;;-1;1;0;1;130
2020;2,02E+11;Fevrier ;Paris;3;0;A;2;2;0;1;25;600;2;;-1;1;0;1;70
2020;2,02E+11;Fevrier ;Paris;1;-1;N/A;2;3;0;1;155;700;1;;-1;1;0;8;130
2020;2,02E+11;Fevrier ;Paris;1;-1;N/A;1;5;0;1;145;100;1;;-1;1;2;8;130
2020;2,02E+11;Fevrier ;Paris;2;0;R;3;2;0;1;5;0;2;;-1;1;5;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;6;425;1;;-1;1;5;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;5;700;2;;-1;1;0;3;50
2020;2,02E+11;Fevrier ;Paris;2;-1;N/A;2;2;0;2;79;0;1;;-1;1;0;3;80
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;70
2020;2,02E+11;Fevrier ;Paris;2;-1;N/A;3;2;0;4;46;900;4;;-1;1;3;1;90
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;1;2;0;1;55;39;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;14;500;2;;-1;1;0;3;80
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;3;2;2;1;0;0;1;;-1;1;0;5;50
2020;2,02E+11;Fevrier ;Paris;4;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;17;640;1;;-1;1;0;1;80
2020;2,02E+11;Fevrier ;Paris;3;-1;N/A;2;2;0;1;6;690;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;2;-1;N/A;1;2;0;1;29;500;1;;-1;1;0;1;110
2020;2,02E+11;Fevrier ;Paris;3;-1;N/A;2;2;0;1;9;490;1;;-1;1;0;3;80
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;1;6;10;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;1;2;0;2;48;400;3;;-1;1;0;3;110
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;3;8;0;1;34;0;1;;-1;1;0;1;110
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;3;4;0;4;0;100;3;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;2;0;4;0;150;3;;-1;1;1;1;70
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;1;3;0;1;44;299;3;;-1;1;3;1;70
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;1;309;500;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;1;0;N/A;1;3;0;1;0;800;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;-1;2;0;1;0;1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;-1;N/A;2;2;0;1;87;120;1;;-1;1;0;1;70
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;2;-1;-1;2;;-1;1;0;4;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;2;0;8;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;6;0;N/A;-1;-1;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;2;4;0;1;0;300;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;1;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;1;5;400;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;-1;3;0;1;4;280;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;2;5;0;1;2;400;1;;-1;2;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;2;4;100;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;1;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;3;1;0;0;1;;-1;1;0;6;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;1;;-1;1;5;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;30
2020;2,02E+11;Fevrier ;Paris;2;0;N/A;3;4;0;1;33;299;1;;-1;1;0;1;90
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;6;0;N/A;-1;-1;0;1;-1;-1;1;;-1;1;9;1;30
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;4;3;1;0;0;1;;-1;1;5;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;5;3;1;-1;-1;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;1;0;1;37;400;2;;-1;1;5;1;50
2020;2,02E+11;Fevrier ;Paris;3;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;2;0;2;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2020;2,02E+11;Fevrier ;Paris;4;0;N/A;2;2;0;1;0;0;4;;-1;1;0;1;30
